0.0	0.0625	0.0625	0.15000000000000002	0.0625	0.125	0.125	0.1	0.125	0.07142857142857142	0.09375	0.125	0.0625	0.0	0.125	0.0625	0.0625	0.0625	0.0625	0.15	0.0625	0.125	0.1875	0.0625	0.05
0.0625	0.0	0.5	0.05	0.0	0.0625	0.08333333333333333	0.0	0.125	0.03571428571428571	0.03125	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0
0.0625	0.5	0.0	0.05	0.0	0.0625	0.08333333333333333	0.0	0.125	0.03571428571428571	0.03125	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0
0.15000000000000002	0.05	0.05	0.0	0.2	0.15	0.15	0.3	0.15	0.21428571428571427	0.21875	0.2916666666666667	0.15	0.0	0.3	0.15	0.1	0.05	0.05	0.2	0.15	0.1	0.15	0.05	0.05
0.0625	0.0	0.0	0.2	0.0	0.0625	0.0625	0.8	0.0625	0.5	0.5	0.6666666666666666	0.75	0.0	0.75	0.125	0.125	0.0625	0.0625	0.1	0.0625	0.1875	0.1875	0.0625	0.025
0.125	0.0625	0.0625	0.15	0.0625	0.0	0.75	0.05	0.5	0.14285714285714285	0.375	0.3333333333333333	0.0	0.25	0.0625	0.0	0.0	0.0625	0.0625	0.05	0.0	0.1875	0.0625	0.0	0.0
0.125	0.08333333333333333	0.08333333333333333	0.15	0.0625	0.75	0.0	0.05	0.6666666666666666	0.14285714285714285	0.375	0.3333333333333333	0.0	0.0	0.0625	0.0	0.0	0.08333333333333333	0.0625	0.05	0.0	0.25	0.0625	0.0	0.0
0.1	0.0	0.0	0.3	0.8	0.05	0.05	0.0	0.05	0.6428571428571428	0.59375	0.6666666666666666	0.6000000000000001	0.0	0.8	0.1	0.1	0.05	0.05	0.1	0.05	0.15000000000000002	0.15	0.05	0.025
0.125	0.125	0.125	0.15	0.0625	0.5	0.6666666666666666	0.05	0.0	0.14285714285714285	0.25	0.3333333333333333	0.0	0.0	0.0625	0.0	0.0	0.125	0.0625	0.05	0.0	0.08333333333333333	0.0625	0.0	0.0
0.07142857142857142	0.03571428571428571	0.03571428571428571	0.21428571428571427	0.5	0.14285714285714285	0.14285714285714285	0.6428571428571428	0.14285714285714285	0.0	0.65625	0.6428571428571428	0.42857142857142855	0.14285714285714285	0.5714285714285714	0.07142857142857142	0.07142857142857142	0.03571428571428571	0.03571428571428571	0.07142857142857142	0.03571428571428571	0.10714285714285714	0.10714285714285714	0.03571428571428571	0.025
0.09375	0.03125	0.03125	0.21875	0.5	0.375	0.375	0.59375	0.25	0.65625	0.0	0.75	0.375	0.0	0.46875	0.0625	0.0625	0.03125	0.03125	0.0625	0.03125	0.09375	0.09375	0.03125	0.025
0.125	0.041666666666666664	0.041666666666666664	0.2916666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6428571428571428	0.75	0.0	0.5	0.0	0.5	0.08333333333333333	0.08333333333333333	0.041666666666666664	0.041666666666666664	0.08333333333333333	0.041666666666666664	0.125	0.125	0.041666666666666664	0.025
0.0625	0.0	0.0	0.15	0.75	0.0	0.0	0.6000000000000001	0.0	0.42857142857142855	0.375	0.5	0.0	0.0	0.75	0.16666666666666666	0.16666666666666666	0.0	0.0	0.05	0.08333333333333333	0.16666666666666666	0.1875	0.08333333333333333	0.025
0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.125	0.0	0.0	0.3	0.75	0.0625	0.0625	0.8	0.0625	0.5714285714285714	0.46875	0.5	0.75	0.0	0.0	0.125	0.125	0.0625	0.0625	0.05	0.0625	0.125	0.1875	0.0625	0.025
0.0625	0.0	0.0	0.15	0.125	0.0	0.0	0.1	0.0	0.07142857142857142	0.0625	0.08333333333333333	0.16666666666666666	0.0	0.125	0.0	0.5	0.16666666666666666	0.0	0.3	0.25	0.25	0.125	0.08333333333333333	0.05
0.0625	0.0	0.0	0.1	0.125	0.0	0.0	0.1	0.0	0.07142857142857142	0.0625	0.08333333333333333	0.16666666666666666	0.0	0.125	0.5	0.0	0.16666666666666666	0.0	0.15	0.08333333333333333	0.25	0.125	0.08333333333333333	0.025
