0.0	0.2919270793061177	0.3214096225026859	0.6000028865832511	0.5808009635822635	0.2643506335746775	0.6355648365732587	0.5544689842103397	0.5787515155686918	0.6654310766105552	0.6374677749105406	0.9265070459778689
0.2919270793061177	0.0	0.3327163156479118	0.606330912376464	0.5867959353863599	0.2689353392030338	0.6379407164130547	0.5607970100035526	0.5869146688419364	0.6711262998244468	0.640381885851458	0.9325020177819654
0.3214096225026859	0.3327163156479118	0.0	0.5990231769811145	0.5776198341919011	0.29974553681843685	0.6019814595316254	0.5376239826771152	0.5633461553859138	0.6611804245773842	0.5976736455887011	0.9639972203987544
0.6000028865832511	0.606330912376464	0.5990231769811145	0.0	0.3668070410490454	0.6156527102844256	0.6765613409347959	0.5741118128371463	0.6356218956225713	0.6757551457351048	0.6775787824955005	0.8686646733509029
0.5808009635822635	0.5867959353863599	0.5776198341919011	0.3668070410490454	0.0	0.593271159653841	0.6544915913662805	0.556272577928059	0.6165525839055197	0.6510096932001284	0.6542939176043946	0.8330364718083878
0.2643506335746775	0.2689353392030338	0.29974553681843685	0.6156527102844256	0.593271159653841	0.0	0.6542670243990023	0.5644270701149003	0.5904441259698199	0.686611829903522	0.6580337342663277	0.9796485458606943
0.6355648365732587	0.6379407164130547	0.6019814595316254	0.6765613409347959	0.6544915913662805	0.6542670243990023	0.0	0.33545011447326045	0.4793885076066301	0.4727778667095703	0.10000000000000009	0.9829123696421057
0.5544689842103397	0.5607970100035526	0.5376239826771152	0.5741118128371463	0.556272577928059	0.5644270701149003	0.33545011447326045	0.0	0.17490305404752757	0.4165613021502832	0.49664188498553924	0.9019786603236645
0.5787515155686918	0.5869146688419364	0.5633461553859138	0.6356218956225713	0.6165525839055197	0.5904441259698199	0.4793885076066301	0.17490305404752757	0.0	0.47381234489300894	0.5536960790292647	0.9293342775015437
0.6654310766105552	0.6711262998244468	0.6611804245773842	0.6757551457351048	0.6510096932001284	0.686611829903522	0.4727778667095703	0.4165613021502832	0.47381234489300894	0.0	0.530271943168448	0.9210136597500137
0.6374677749105406	0.640381885851458	0.5976736455887011	0.6775787824955005	0.6542939176043946	0.6580337342663277	0.10000000000000009	0.49664188498553924	0.5536960790292647	0.530271943168448	0.0	1.0
0.9265070459778689	0.9325020177819654	0.9639972203987544	0.8686646733509029	0.8330364718083878	0.9796485458606943	0.9829123696421057	0.9019786603236645	0.9293342775015437	0.9210136597500137	1.0	0.0

