null	0.2444478258385982	0.20566861485944413	-0.1607728719933249	-0.135516047359979	0.2807198936837899	-0.20754849620925614	-0.10088086081062368	-0.1328203512533298	-0.2468323943396996	-0.21005148405429286	-0.5902328951099562
0.2444478258385982	null	0.19079660615816252	-0.16909630073149076	-0.14340140090139925	0.27468950255864294	-0.21067355719718656	-0.10920428954878952	-0.1435575743255637	-0.2543234802040489	-0.213884495414305	-0.5981182486513765
0.20566861485944413	0.19079660615816252	null	-0.1594842326413446	-0.13133181918948622	0.23416399071011892	-0.16337534415086893	-0.07872416068995271	-0.11255725153514304	-0.24124139322102753	-0.15770915637874167	-0.639544766674755
-0.1607728719933249	-0.16909630073149076	-0.1594842326413446	null	0.14595612465869504	-0.18135752139239902	-0.26147234129426633	-0.12671762090515193	-0.20762354756750606	-0.2604119302730474	-0.2628106105432407	-0.514151209867244
-0.135516047359979	-0.14340140090139925	-0.13133181918948622	0.14595612465869504	null	-0.151918443896361	-0.23244338442754064	-0.10325317790802563	-0.18254115025285111	-0.22786354670143635	-0.23218337861779392	-0.4672884431373427
0.2807198936837899	0.27468950255864294	0.23416399071011892	-0.18135752139239902	-0.151918443896361	null	-0.23214800523501414	-0.11397900881186016	-0.14819996767987947	-0.2746920296218071	-0.23710246373163657	-0.6601313913816298
-0.20754849620925614	-0.21067355719718656	-0.16337534415086893	-0.26147234129426633	-0.23244338442754064	-0.23214800523501414	null	0.18720076435048905	-0.002125416844391742	0.006569743418592178	0.4968948637824325	-0.664424389790019
-0.10088086081062368	-0.10920428954878952	-0.07872416068995271	-0.12671762090515193	-0.10325317790802563	-0.11397900881186016	0.18720076435048905	null	0.39837278865052317	0.08051295798569885	-0.024819265099570928	-0.5579700256580029
-0.1328203512533298	-0.1435575743255637	-0.11255725153514304	-0.20762354756750606	-0.18254115025285111	-0.14819996767987947	-0.002125416844391742	0.39837278865052317	null	0.005209065424789772	-0.09986423707894776	-0.5939516315504496
-0.2468323943396996	-0.2543234802040489	-0.24124139322102753	-0.2604119302730474	-0.22786354670143635	-0.2746920296218071	0.006569743418592178	0.08051295798569885	0.005209065424789772	null	-0.06905381816445208	-0.5830072910601409
-0.21005148405429286	-0.213884495414305	-0.15770915637874167	-0.2628106105432407	-0.23218337861779392	-0.23710246373163657	0.4968948637824325	-0.024819265099570928	-0.09986423707894776	-0.06905381816445208	null	-0.6869002263677713
-0.5902328951099562	-0.5981182486513765	-0.639544766674755	-0.514151209867244	-0.4672884431373427	-0.6601313913816298	-0.664424389790019	-0.5579700256580029	-0.5939516315504496	-0.5830072910601409	-0.6869002263677713	null

